Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,TenureBand,IncomeQuartile,JobSatisfactionLabel,recruiting_pct_of_salary,onboarding_pct_of_salary,months_vacant,ramp_months,ramp_productivity_loss,annual_salary,cost_recruiting,cost_onboarding,cost_vacancy,cost_ramp,replacement_cost,replacement_cost_pct_salary
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,0,4-6 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,78996,15799.2,7899.6,13166.0,9874.5,46739.3,0.5916666666666667
34,No,Travel_Rarely,735,Sales,3,1,Medical,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,0,4-6 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,97236,19447.2,9723.6,16206.0,12154.5,57531.3,0.5916666666666667
31,No,Travel_Rarely,471,Engineering,4,3,Medical,1916,1,Female,62,4,1,QA / Support Engineer,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,0,2-3 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,47736,9547.2,4773.6,5967.0,5967.0,26254.800000000003,0.55
26,No,Travel_Frequently,1096,Engineering,6,3,Other,1918,3,Male,61,4,1,QA / Support Engineer,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,0,7-10 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,30528,6105.6,3052.8,3816.0,3816.0,16790.4,0.55
45,No,Travel_Frequently,1297,Engineering,1,4,Medical,1922,2,Male,44,3,2,Solutions Consultant,3,Single,5399,14511,4,No,12,3,3,0,12,3,3,4,2,0,3,0,4-6 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,64788,12957.6,6478.8,10798.0,8098.5,38332.9,0.5916666666666667
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,No,14,3,2,0,10,2,2,10,4,0,9,0,7-10 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,65844,13168.800000000001,6584.400000000001,10974.0,8230.5,38957.7,0.5916666666666667
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7,0,7-10 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,82008,16401.600000000002,8200.800000000001,13668.0,10251.0,48521.4,0.5916666666666667
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,No,17,3,4,0,1,3,3,1,0,0,0,1,0-1 yr,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,13092,2618.4,1309.2,1636.5,1636.5,7200.6,0.55
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,No,19,3,3,1,10,1,3,3,2,1,2,0,2-3 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,68832,13766.400000000001,6883.200000000001,11472.0,8604.0,40725.600000000006,0.5916666666666668
27,No,Travel_Rarely,1354,Engineering,2,4,Technical Degree,1931,2,Male,41,3,1,Software Engineer,2,Married,2226,6073,1,No,11,3,3,1,6,3,2,5,3,1,2,0,4-6 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,26712,5342.400000000001,2671.2000000000003,3339.0,3339.0,14691.6,0.55
34,No,Travel_Frequently,735,Engineering,22,4,Other,1932,3,Male,86,2,2,Software Engineer,4,Married,5747,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11,0,10+ yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,68964,13792.800000000001,6896.400000000001,11494.0,8620.5,40803.7,0.5916666666666667
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1933,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2,1,2-3 yrs,Q4 (highest),3 High,0.2,0.1,2.0,3,0.5,118248,23649.600000000002,11824.800000000001,19708.0,14781.0,69963.4,0.5916666666666666
47,No,Non-Travel,1169,Engineering,14,4,Technical Degree,1934,3,Male,64,3,2,Software Engineer,2,Married,5467,2125,8,No,18,3,3,1,16,4,4,8,7,1,7,0,7-10 yrs,Q3,2 Medium,0.2,0.1,2.0,3,0.5,65604,13120.800000000001,6560.400000000001,10934.0,8200.5,38815.7,0.5916666666666667
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,No,16,3,3,1,6,3,3,0,0,0,0,0,0-1 yr,Q3,1 Low,0.2,0.1,2.0,3,0.5,64560,12912.0,6456.0,10760.0,8070.0,38198.0,0.5916666666666667
39,No,Travel_Rarely,867,Engineering,9,2,Medical,1936,1,Male,87,3,2,Platform / DevOps Lead,1,Married,5151,12315,1,No,25,4,4,1,10,3,3,10,0,7,9,0,7-10 yrs,Q3,1 Low,0.2,0.1,2.0,3,0.5,61812,12362.400000000001,6181.200000000001,10302.0,7726.5,36572.100000000006,0.5916666666666668
38,No,Travel_Frequently,1394,Engineering,8,3,Medical,1937,4,Female,58,2,2,Software Engineer,2,Divorced,2133,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7,0,10+ yrs,Q1 (lowest),2 Medium,0.2,0.1,2.0,3,0.5,25596,5119.200000000001,2559.6000000000004,4266.0,3199.5,15144.300000000001,0.5916666666666667
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0,0,0-1 yr,Q4 (highest),4 Very High,0.2,0.1,3.0,6,0.5,214500,42900.0,21450.0,53625.0,53625.0,171600.0,0.8
32,Yes,Travel_Frequently,238,Engineering,5,2,Life Sciences,1939,1,Female,47,4,1,Software Engineer,3,Single,2432,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3,1,4-6 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,29184,5836.8,2918.4,3648.0,3648.0,16051.2,0.55
38,No,Travel_Rarely,1206,Engineering,9,2,Life Sciences,1940,2,Male,71,3,1,Software Engineer,4,Divorced,4771,14293,2,No,19,3,4,2,10,0,4,5,2,0,3,0,4-6 yrs,Q2,4 Very High,0.2,0.1,1.5,3,0.5,57252,11450.400000000001,5725.200000000001,7156.5,7156.5,31488.600000000002,0.55
49,No,Travel_Frequently,1064,Engineering,2,1,Life Sciences,1941,2,Male,42,3,5,Engineering Director,4,Married,19161,13738,3,No,15,3,4,0,28,3,3,5,4,4,3,0,4-6 yrs,Q4 (highest),4 Very High,0.2,0.1,4.0,6,0.5,229932,45986.4,22993.2,76644.0,57483.0,203106.6,0.8833333333333333
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0,0,0-1 yr,Q3,4 Very High,0.2,0.1,2.0,3,0.5,61044,12208.800000000001,6104.400000000001,10174.0,7630.5,36117.7,0.5916666666666667
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1944,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,No,12,3,1,0,1,2,3,1,0,0,0,1,0-1 yr,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,34356,6871.200000000001,3435.6000000000004,4294.5,4294.5,18895.800000000003,0.55
35,No,Travel_Rarely,682,Sales,18,4,Medical,1945,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,No,16,3,4,1,6,2,1,5,3,0,4,0,4-6 yrs,Q3,1 Low,0.2,0.1,2.0,3,0.5,66732,13346.400000000001,6673.200000000001,11122.0,8341.5,39483.100000000006,0.5916666666666668
28,No,Non-Travel,1103,Engineering,16,3,Medical,1947,3,Male,49,3,1,Software Engineer,3,Single,2144,2122,1,No,14,3,3,0,5,3,2,5,3,1,4,0,4-6 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,25728,5145.6,2572.8,3216.0,3216.0,14150.400000000001,0.55
31,No,Non-Travel,976,Engineering,3,2,Medical,1948,3,Male,48,3,1,Software Engineer,1,Divorced,3065,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3,0,4-6 yrs,Q2,1 Low,0.2,0.1,1.5,3,0.5,36780,7356.0,3678.0,4597.5,4597.5,20229.0,0.55
36,No,Non-Travel,1351,Engineering,9,4,Life Sciences,1949,1,Male,66,4,1,QA / Support Engineer,2,Married,2810,9238,1,No,22,4,2,0,5,3,3,5,4,0,2,0,4-6 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,33720,6744.0,3372.0,4215.0,4215.0,18546.0,0.55
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1950,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,No,21,4,1,0,14,3,2,14,8,2,1,0,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,118656,23731.2,11865.6,24720.0,19776.0,80092.8,0.675
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,No,18,3,3,1,9,2,2,8,7,1,1,0,7-10 yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,103536,20707.2,10353.6,21570.0,17256.0,69886.8,0.675
26,No,Travel_Rarely,157,Engineering,1,3,Medical,1952,3,Male,95,3,1,QA / Support Engineer,1,Single,2867,20006,0,No,13,3,4,0,8,6,2,7,7,7,6,0,7-10 yrs,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,34404,6880.8,3440.4,4300.5,4300.5,18922.2,0.55
29,No,Travel_Rarely,136,Engineering,1,3,Life Sciences,1954,1,Male,89,3,2,Solutions Consultant,1,Married,5373,6225,0,No,12,3,1,1,6,5,2,5,3,0,2,0,4-6 yrs,Q3,1 Low,0.2,0.1,2.0,3,0.5,64476,12895.2,6447.6,10746.0,8059.5,38148.3,0.5916666666666667
32,No,Non-Travel,1146,Engineering,15,4,Medical,1955,3,Female,34,3,2,Solutions Consultant,4,Divorced,6667,16542,5,No,18,3,2,1,9,6,3,5,1,1,2,0,4-6 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,80004,16000.800000000001,8000.400000000001,13334.0,10000.5,47335.7,0.5916666666666667
31,No,Travel_Frequently,1125,Engineering,1,3,Life Sciences,1956,4,Male,48,1,2,Software Engineer,1,Married,5003,5771,1,No,21,4,2,0,10,6,3,10,8,8,7,0,7-10 yrs,Q3,1 Low,0.2,0.1,2.0,3,0.5,60036,12007.2,6003.6,10006.0,7504.5,35521.3,0.5916666666666667
28,Yes,Travel_Rarely,1404,Engineering,17,3,Technical Degree,1960,3,Male,32,2,1,QA / Support Engineer,4,Divorced,2367,18779,5,No,12,3,1,1,6,2,2,4,1,0,3,1,4-6 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,28404,5680.8,2840.4,3550.5,3550.5,15622.2,0.55
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,No,14,3,1,0,20,3,2,1,0,0,0,0,0-1 yr,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,34296,6859.200000000001,3429.6000000000004,4287.0,4287.0,18862.800000000003,0.55
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1962,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9,0,7-10 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,62448,12489.6,6244.8,10408.0,7806.0,36948.4,0.5916666666666667
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,No,14,3,1,0,7,5,3,7,7,0,7,0,7-10 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,49260,9852.0,4926.0,8210.0,6157.5,29145.5,0.5916666666666667
32,No,Travel_Rarely,1373,Engineering,5,4,Life Sciences,1966,4,Male,56,2,2,Platform / DevOps Lead,4,Single,9679,10138,8,No,24,4,2,0,8,1,3,1,0,0,0,0,0-1 yr,Q4 (highest),4 Very High,0.2,0.1,2.0,3,0.5,116148,23229.600000000002,11614.800000000001,19358.0,14518.5,68720.9,0.5916666666666666
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8,1,7-10 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,67404,13480.800000000001,6740.400000000001,11234.0,8425.5,39880.7,0.5916666666666667
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1968,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2,1,2-3 yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,125376,25075.2,12537.6,26120.0,20896.0,84628.8,0.675
54,No,Travel_Rarely,155,Engineering,9,2,Life Sciences,1969,1,Female,67,3,2,Software Engineer,3,Married,2897,22474,3,No,11,3,3,2,9,6,2,4,3,2,3,0,4-6 yrs,Q1 (lowest),3 High,0.2,0.1,2.0,3,0.5,34764,6952.8,3476.4,5794.0,4345.5,20568.7,0.5916666666666667
33,No,Travel_Frequently,1303,Engineering,7,2,Life Sciences,1970,4,Male,36,3,2,Solutions Consultant,3,Divorced,5968,18079,1,No,20,4,3,3,9,2,3,9,7,2,8,0,7-10 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,71616,14323.2,7161.6,11936.0,8952.0,42372.8,0.5916666666666667
43,No,Travel_Rarely,574,Engineering,11,3,Life Sciences,1971,1,Male,30,3,3,Solutions Consultant,3,Married,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,0,7-10 yrs,Q3,3 High,0.2,0.1,2.5,4,0.5,90120,18024.0,9012.0,18775.0,15020.0,60831.0,0.675
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1972,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2,0,4-6 yrs,Q2,2 Medium,0.2,0.1,1.5,3,0.5,35892,7178.400000000001,3589.2000000000003,4486.5,4486.5,19740.6,0.5499999999999999
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1973,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4,0,7-10 yrs,Q4 (highest),2 Medium,0.2,0.1,4.0,6,0.5,235632,47126.4,23563.2,78544.0,58908.0,208141.6,0.8833333333333333
31,No,Travel_Rarely,1276,Engineering,2,1,Medical,1974,4,Female,59,1,1,QA / Support Engineer,4,Divorced,1129,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0,0,0-1 yr,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,13548,2709.6000000000004,1354.8000000000002,1693.5,1693.5,7451.400000000001,0.55
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1975,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,No,12,3,1,0,21,3,3,20,8,11,10,0,10+ yrs,Q4 (highest),1 Low,0.2,0.1,3.0,6,0.5,160092,32018.4,16009.2,40023.0,40023.0,128073.6,0.8
42,No,Non-Travel,335,Engineering,23,2,Life Sciences,1976,4,Male,37,2,2,Software Engineer,3,Single,4332,14811,1,No,12,3,4,0,20,2,3,20,9,3,7,0,10+ yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,51984,10396.800000000001,5198.400000000001,8664.0,6498.0,30757.2,0.5916666666666667
31,No,Non-Travel,697,Engineering,10,3,Medical,1979,3,Female,40,3,3,Engineering Director,3,Married,11031,26862,4,No,20,4,3,1,13,2,4,11,7,4,8,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,132372,26474.4,13237.2,27577.5,22062.0,89351.1,0.675
54,No,Travel_Rarely,157,Engineering,10,3,Medical,1980,3,Female,77,3,2,Platform / DevOps Lead,1,Single,4440,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4,0,4-6 yrs,Q2,1 Low,0.2,0.1,2.0,3,0.5,53280,10656.0,5328.0,8880.0,6660.0,31524.0,0.5916666666666667
24,No,Travel_Rarely,771,Engineering,1,2,Life Sciences,1981,2,Male,45,2,2,Solutions Consultant,3,Single,4617,14120,1,No,12,3,2,0,4,2,2,4,3,1,2,0,4-6 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,55404,11080.800000000001,5540.400000000001,9234.0,6925.5,32780.7,0.5916666666666666
23,No,Travel_Rarely,571,Engineering,12,2,Other,1982,4,Male,78,3,1,QA / Support Engineer,4,Single,2647,13672,1,No,13,3,3,0,5,6,4,5,2,1,4,0,4-6 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,31764,6352.8,3176.4,3970.5,3970.5,17470.2,0.55
40,No,Travel_Frequently,692,Engineering,11,3,Technical Degree,1985,4,Female,73,3,2,QA / Support Engineer,3,Married,6323,26849,1,No,11,3,1,1,10,2,4,10,9,9,4,0,7-10 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,75876,15175.2,7587.6,12646.0,9484.5,44893.3,0.5916666666666667
40,No,Travel_Rarely,444,Sales,2,2,Marketing,1986,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,No,14,3,3,1,15,4,3,11,8,5,10,0,10+ yrs,Q3,2 Medium,0.2,0.1,2.0,3,0.5,68124,13624.800000000001,6812.400000000001,11354.0,8515.5,40306.7,0.5916666666666667
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,1987,3,Female,82,3,1,Human Resources,2,Married,2187,19655,4,No,14,3,3,0,6,3,3,2,0,1,2,0,2-3 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,26244,5248.8,2624.4,3280.5,3280.5,14434.2,0.55
30,No,Travel_Rarely,911,Engineering,1,2,Medical,1989,4,Male,76,3,1,QA / Support Engineer,2,Married,3748,4077,1,No,13,3,3,0,12,6,2,12,8,1,7,0,10+ yrs,Q2,2 Medium,0.2,0.1,1.5,3,0.5,44976,8995.2,4497.6,5622.0,5622.0,24736.800000000003,0.55
25,No,Travel_Rarely,977,Engineering,2,1,Other,1992,4,Male,57,3,1,QA / Support Engineer,3,Divorced,3977,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2,0,2-3 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,47724,9544.800000000001,4772.400000000001,5965.5,5965.5,26248.2,0.55
47,No,Travel_Rarely,1180,Engineering,25,3,Medical,1993,1,Male,84,3,3,Solutions Consultant,3,Single,8633,13084,2,No,23,4,2,0,25,3,3,17,14,12,11,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,103596,20719.2,10359.6,21582.5,17266.0,69927.3,0.675
33,No,Non-Travel,1313,Engineering,1,2,Medical,1994,2,Male,59,2,1,QA / Support Engineer,3,Divorced,2008,20439,1,No,12,3,3,3,1,2,2,1,1,0,0,0,0-1 yr,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,24096,4819.2,2409.6,3012.0,3012.0,13252.8,0.5499999999999999
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,7636,0,No,15,3,1,2,16,3,3,15,13,5,8,0,10+ yrs,Q2,2 Medium,0.2,0.1,2.0,3,0.5,53280,10656.0,5328.0,8880.0,6660.0,31524.0,0.5916666666666667
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1996,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,No,19,3,3,1,3,1,3,2,2,1,2,0,2-3 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,36804,7360.8,3680.4,4600.5,4600.5,20242.2,0.55
38,No,Travel_Frequently,508,Engineering,6,4,Life Sciences,1997,1,Male,72,2,2,Platform / DevOps Lead,3,Married,5321,14284,2,No,11,3,4,1,10,1,3,8,3,7,7,0,7-10 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,63852,12770.400000000001,6385.200000000001,10642.0,7981.5,37779.100000000006,0.5916666666666668
42,No,Travel_Rarely,557,Engineering,18,4,Life Sciences,1998,4,Male,35,3,2,Software Engineer,1,Divorced,5410,11189,6,Yes,17,3,3,1,9,3,2,4,3,1,2,0,4-6 yrs,Q3,1 Low,0.2,0.1,2.0,3,0.5,64920,12984.0,6492.0,10820.0,8115.0,38411.0,0.5916666666666667
41,No,Travel_Rarely,642,Engineering,1,3,Life Sciences,1999,4,Male,76,3,1,Software Engineer,4,Married,2782,21412,3,No,22,4,1,1,12,3,3,5,3,1,0,0,4-6 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,33384,6676.8,3338.4,4173.0,4173.0,18361.2,0.55
47,No,Non-Travel,1162,Engineering,1,1,Medical,2000,3,Female,98,3,3,Engineering Director,2,Married,11957,17231,0,No,18,3,1,2,14,3,1,13,8,5,12,0,10+ yrs,Q4 (highest),2 Medium,0.2,0.1,2.5,4,0.5,143484,28696.800000000003,14348.400000000001,29892.5,23914.0,96851.70000000001,0.675
35,No,Travel_Rarely,1490,Engineering,11,4,Medical,2003,4,Male,43,3,1,QA / Support Engineer,3,Married,2660,20232,7,Yes,11,3,3,1,5,3,3,2,2,2,2,0,2-3 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,31920,6384.0,3192.0,3990.0,3990.0,17556.0,0.55
22,No,Travel_Rarely,581,Engineering,1,2,Life Sciences,2007,4,Male,63,3,1,Software Engineer,3,Single,3375,17624,0,No,12,3,4,0,4,2,4,3,2,1,2,0,2-3 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,40500,8100.0,4050.0,5062.5,5062.5,22275.0,0.55
35,No,Travel_Rarely,1395,Engineering,9,4,Medical,2008,2,Male,48,3,2,Software Engineer,3,Single,5098,18698,1,No,19,3,2,0,10,5,3,10,7,0,8,0,7-10 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,61176,12235.2,6117.6,10196.0,7647.0,36195.8,0.5916666666666667
33,No,Travel_Rarely,501,Engineering,15,2,Medical,2009,2,Female,95,3,2,Solutions Consultant,4,Married,4878,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1,0,7-10 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,58536,11707.2,5853.6,9756.0,7317.0,34633.8,0.5916666666666667
32,No,Travel_Rarely,267,Engineering,29,4,Life Sciences,2010,3,Female,49,2,1,QA / Support Engineer,2,Single,2837,15919,1,No,13,3,3,0,6,3,3,6,2,4,1,0,4-6 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,34044,6808.8,3404.4,4255.5,4255.5,18724.2,0.55
40,No,Travel_Rarely,543,Engineering,1,4,Life Sciences,2012,1,Male,83,3,1,QA / Support Engineer,4,Married,2406,4060,8,No,19,3,3,2,8,3,2,1,0,0,0,0,0-1 yr,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,28872,5774.400000000001,2887.2000000000003,3609.0,3609.0,15879.6,0.55
32,No,Travel_Rarely,234,Sales,1,4,Medical,2013,2,Male,68,2,1,Sales Representative,2,Married,2269,18024,0,No,14,3,2,1,3,2,3,2,2,2,2,0,2-3 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,27228,5445.6,2722.8,3403.5,3403.5,14975.400000000001,0.55
39,No,Travel_Rarely,116,Engineering,24,1,Life Sciences,2014,1,Male,52,3,2,Software Engineer,4,Single,4108,5340,7,No,13,3,1,0,18,2,3,7,7,1,7,0,7-10 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,49296,9859.2,4929.6,8216.0,6162.0,29166.800000000003,0.5916666666666667
38,No,Travel_Rarely,201,Engineering,10,3,Medical,2015,2,Female,99,1,3,Engineering Director,3,Married,13206,3376,3,No,12,3,1,1,20,3,3,18,16,1,11,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,158472,31694.4,15847.2,33015.0,26412.0,106968.6,0.675
32,No,Travel_Rarely,801,Sales,1,4,Marketing,2016,3,Female,48,3,3,Sales Executive,4,Married,10422,24032,1,No,19,3,3,2,14,3,3,14,10,5,7,0,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,125064,25012.800000000003,12506.400000000001,26055.0,20844.0,84418.20000000001,0.675
37,No,Travel_Rarely,161,Engineering,10,3,Life Sciences,2017,3,Female,42,4,3,Engineering Director,4,Married,13744,15471,1,Yes,25,4,1,1,16,2,3,16,11,6,8,0,10+ yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,164928,32985.6,16492.8,34360.0,27488.0,111326.4,0.6749999999999999
25,No,Travel_Rarely,1382,Sales,8,2,Other,2018,1,Female,85,3,2,Sales Executive,3,Divorced,4907,13684,0,Yes,22,4,2,1,6,3,2,5,3,0,4,0,4-6 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,58884,11776.800000000001,5888.400000000001,9814.0,7360.5,34839.7,0.5916666666666666
52,No,Non-Travel,585,Sales,29,4,Life Sciences,2019,1,Male,40,3,1,Sales Representative,4,Divorced,3482,19788,2,No,15,3,2,2,16,3,2,9,8,0,0,0,7-10 yrs,Q2,4 Very High,0.2,0.1,1.5,3,0.5,41784,8356.800000000001,4178.400000000001,5223.0,5223.0,22981.2,0.55
44,No,Travel_Rarely,1037,Engineering,1,3,Medical,2020,2,Male,42,3,1,Software Engineer,4,Single,2436,13422,6,Yes,12,3,3,0,6,2,3,4,3,1,2,0,4-6 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,29232,5846.400000000001,2923.2000000000003,3654.0,3654.0,16077.6,0.55
21,No,Travel_Rarely,501,Sales,5,1,Medical,2021,3,Male,58,3,1,Sales Representative,1,Single,2380,25479,1,Yes,11,3,4,0,2,6,3,2,2,1,2,0,2-3 yrs,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,28560,5712.0,2856.0,3570.0,3570.0,15708.0,0.55
39,No,Non-Travel,105,Engineering,9,3,Life Sciences,2022,4,Male,87,3,5,Manager,4,Single,19431,15302,2,No,13,3,3,0,21,3,2,6,0,1,3,0,4-6 yrs,Q4 (highest),4 Very High,0.2,0.1,4.0,6,0.5,233172,46634.4,23317.2,77724.0,58293.0,205968.6,0.8833333333333333
23,Yes,Travel_Frequently,638,Sales,9,3,Marketing,2023,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,No,19,3,1,1,1,3,2,1,0,1,0,1,0-1 yr,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,21480,4296.0,2148.0,2685.0,2685.0,11814.0,0.55
36,No,Travel_Rarely,557,Sales,3,3,Medical,2024,1,Female,94,2,3,Sales Executive,4,Married,7644,12695,0,No,19,3,3,2,10,2,3,9,7,3,4,0,7-10 yrs,Q3,4 Very High,0.2,0.1,2.5,4,0.5,91728,18345.600000000002,9172.800000000001,19110.0,15288.0,61916.4,0.675
